reviewId,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app
11ad22aa-7eb0-46d2-b7cc-244860075ac3,Had to pass ID verification twice because the app didn't work after the first one. During the registration I was told that I will have a virtual card that I'll be able to use. But - there is NO card for me. I went to the tech support chat - and they just didn't answer! Moreover they say - support hours are 7-23. Nice service and support. Good app.,1,15,4.11,2024-10-23 21:11:57,,,4.11,N26
a64f0579-6a68-4d03-8f02-9a0565248bde,"Couldn't pair my new device. Each time I try to go to security setting, there's an error message. Same thing on my old phone (the paired device) when I tried to unpair them.",1,2,4.11,2024-10-23 20:23:14,"Hey Eliezer, you can unpair your old device from the Webapp, you just need to login here: https://app.n26.com/login. Go to My account - Settings - Security - Unpair. After unpairing it, you should receive a pop up message to pair your new device once you log into your account. Best, Bella, N26 Team.",2024-10-24 09:53:26,4.11,N26
7e27ebc8-2c1a-474a-b5be-28f0d1c0f856,"Repeat a transaction, add a contact, make a payment confirmation from sent or received transactions, how can they not offer that?! Especially payment confirm., not even if you write them a message, they can do only DAILY one, seriously? So if I need to send it to government or other businesses, I have to send them also how much I paid for my groceries? I've been saying that to N26 for four years, nothing has ever changed...(edit because they are trying to say it is possible but they are lying)",1,5,4.10.1,2024-10-23 18:10:06,"Hey Peter, for transfers, you can download a confirmation by tapping on it, but for Card payments, contact our Support Chat to make this request. You can send your suggestions directly from the app by tapping on your initials on the top right corner of Home - Useful actions - Share your ideas. Best, Bella, N26 Team.",2024-10-22 17:56:20,4.10.1,N26
ead536f4-afa2-44b2-99eb-19ebe370c829,Just changing my rate as because after couple of days it returned to normal. But having issues to reach your own money when needed not good. Thanks for feedback from developers,4,0,4.11,2024-10-23 17:26:11,"Hey Selahattin, if you are still having issues with the app, feel free to send us a DM in one of our social media channels. We'll be glad to help! We're available on Twitter (X) or Instagram via @N26 and on the N26 (DE, AT, CH), N26IT, N26FR or N26ES Facebook Pages. Best, Bella, N26 Team.",2024-10-23 15:47:52,4.11,N26
a54718bf-4d42-4bc3-917f-f4d09af3eb11,"I was hacked, and they took almost €200 from my account, I paid for an investigation (€30 extra) so that I can have a solution, and/or my money back, and at the end of this ""investigation"" they say that the other bank hasn't responded and that they can't do anything else, and that it has to be me who has to get in touch with the people from the other bank (scammers who I don't even know). Not a good bank. No protection to clients.",1,2,4.10.1,2024-10-23 15:55:26,,,4.10.1,N26
45fb736a-aea1-4e00-863e-8bb9356f38da,😀,5,0,4.10.1,2024-10-22 10:32:15,,,4.10.1,N26
c2bc9f22-0fb7-4f81-a659-48a061fa1333,"Signup for an account is very fastidious, slow, too long, At thend, you have to wait 2 days",1,0,4.10.1,2024-10-22 00:08:22,"Hey Patrick, we're sorry to hear that! We'd be happy to advise you further if you are still having issues. We're available on Twitter (X) or Instagram via @N26. You can also find some tips here: https://support.n26.com/en-eu/account-and-personal-details/verifying-my-identity/why-isnt-my-photo-verification-working. Best, Bella, N26 Team.",2024-10-22 11:10:42,4.10.1,N26
aba74997-c04a-455e-8c77-1b1c4fe20371,Took money for card and card did not arrive for more then 2 months! No feedback received from support!,1,0,,2024-10-21 21:27:15,"Hey Olesia, we are sorry to hear that you didn't receive your card. We'd be happy to help you with this, please contact us in one of our social media channels. We're available on Twitter (X) or Instagram via @N26 and on the N26 (DE, AT, CH), N26IT, N26FR or N26ES Facebook Pages. Best, Bella, N26 Team.",2024-10-22 11:47:20,,N26
4e27a67c-b13c-4948-a40b-d1f44aa9b120,"It's really good when it works. I asked for a drawback, and they told me that I must contact PayPal. I paid with my n26 card. Everything is dealt with by AI and my latest messages are marked ""forbidden 803"" and it is impossible to get help. Needs to improve, if I stay.",2,0,4.10.1,2024-10-21 14:36:58,"Hey David, we are sorry to hear about that! If you need further support for your account, you can reach out to us in one of our social media channels. We will be glad to help! We are available on Twitter (X) and on Instagram via @N26 or on the N26 (DE, AT, CH), N26IT, N26FR or N26ES Facebook Pages. Best, Bella, N26 Team.",2024-10-21 15:37:54,4.10.1,N26
a428d646-b5c2-4824-b99c-b8262b8ea433,Weak...,2,0,,2024-10-21 06:28:57,"Hey Rauf, we are always looking to improve the experience for our users. If there's anything specific we can look into, please contact us in our social media channels. We're available on Twitter (X) and Instagram via @N26 or on the N26 (DE, AT, CH), N26IT, N26FR or N26 ES Facebook Pages. Best, Bella, N26 Team.",2024-10-22 13:24:10,,N26
b6b5f922-5726-4dca-a21a-be7249ff261b,The app isn't working; it's just collecting emails.,1,0,,2024-10-20 17:10:21,"Hey Jennifer, we have no reported issue with the app at the moment. Please contact us in one of our social media channels if you are having issues and we'll be happy to check this for you. We're available on Twitter (X) or Instagram via @N26 and on the N26 (DE, AT, CH), N26IT, N26FR or N26ES Facebook Pages. Best, Bella, N26 Team.",2024-10-21 15:45:54,,N26
574e2e56-344b-4fe1-b07d-331046f538ea,Does not work.,1,0,4.10.1,2024-10-19 19:07:50,"Hey Quentin, we're sorry to hear that! If you are still facing issues with the app, feel free to reach out to us in one of our social media channels. We'll be glad to help! We're available on Twitter (X) or Instagram via @N26 and on the N26 (DE, AT, CH), N26IT, N26FR or N26ES Facebook Pages. Best, Bella, N26 Team.
",2024-10-21 15:50:23,4.10.1,N26
a42cab92-db0c-4e3d-adb2-b16120ae0826,"Da un mese cerco di aggiornare il documento come richiesto, sia tramite app che tramite il servizio clienti. Niente da fare non funziona e ora il conto è bloccato perché il documento precedente è scaduto. Nel frattempo avevo già spostato i soldi e passerò a Revolut, non vedo alternative. Peccato non mi aspettavo questa inefficienza.",1,0,4.10.1,2024-10-19 11:32:21,,,4.10.1,N26
af0cab8d-b25a-4def-bc85-f4426d61fc08,I used this bank for many years but recently decided to move my savings elsewhere after it turned out that they have finacial problems and can't even keep basic customer service staff. I waited weeks for simple inquiries!,2,0,4.10.1,2024-10-18 23:57:57,"Hey Przemyslaw, we are sorry to hear that your experience with the app was not satisfactory. If there's anything you would like us to look at, please reach out to us in our social media channels. We're available on Twitter (X) or Instagram via @N26 and on the N26 (DE, AT, CH), N26IT, N26FR or N26ES Facebook Pages. Best, Bella, N26 Team.",2024-10-22 13:46:25,4.10.1,N26
57357e21-4c4f-4dce-b714-82c28c995ec9,Terrible bank,1,0,4.10.1,2024-10-18 15:18:28,"Hey Hayden, we're sorry to hear that your experience with us wasn't satisfactory. If there's anything you would like us to look at, please reach out to us in our social media channels, we'll be happy to help. We're available on Twitter (X) or Instagram via @N26 and on the N26 (DE, AT, CH), N26IT, N26FR or N26ES Facebook Pages. Best, Bella, N26 Team",2024-10-22 13:53:07,4.10.1,N26
41386dff-317c-4445-9f10-37a743556df9,"Never once in my life I've seen a banking app with such terrible verification system. Already went through TWO different phones trying to get my ID verified and this trash is unable to recognize my face. Of course, I can't neither just take the picture myself, nor the the app gives me te option to adjust the brightness or the focus of my camera. The people behind this app clearly didnt think things thoroughly when developing this verification system nor care. I for one, give up on this bank.",1,1,4.10.1,2024-10-18 13:09:24,"Hey, we apologize for the difficulties you experienced while registering with us. Please note that you can only prove your identity from the paired device. You can contact us in one of our social media channels and we will be happy to advise you further. We're available on Twitter (X) or Instagram via @N26. Best, Bella, N26 Team.",2024-10-22 16:58:23,4.10.1,N26
ffa1d003-2620-4f55-a514-9d999abb53ea,"Awesome bank, very satisfied with service. Bankig made easy⭐⭐⭐⭐⭐ stars",5,0,4.10.1,2024-10-17 21:13:36,,,4.10.1,N26
d3707b9e-b1ba-4429-b51e-3bb52cd7fa6a,"Un onboarding que te deja al borde del asiento con errores, pero al menos luego parece estabilizarse. Una vez superada la fase inicial configuración, todo va como la seda. Bastante contento con el servicio de atención al cliente, que al menos te permite hablar con personas humanas a pesar de una espera inicial variable.",4,0,4.10.1,2024-10-17 11:13:17,,,4.10.1,N26
ccb5391a-dc41-435b-96e2-de0aff6cf05c,"Ich bin seit vielen Jahren Kunde und die groben Banking-Features sind für mich auch weiterhin gut, aber leider wird die App mit gefühlt jedem Update unübersichtlicher... Früher war Sie super simple aufgebaut und man hat alles schnell gefunden, jetzt ist es so, dass man selbst als langjähriger Kunde nach Funktionen suchen muss. Etwas mehr testing mit Personen welche nicht in die Entwicklung eingebunden sind, wäre in meinen Augen gut, bevor man eine Veränderung des UI durchführt.",3,0,4.9,2024-10-16 21:30:17,"Hey Johann!
Vielen Dank für dein wertvolles Feedback. Wir sind immer dabei, unsere N26 App weiter zu verbessern. Schicke uns deine Verbesserungswünsche sehr gerne jederzeit über deine N26 App im Bereich ""Mein Konto"" > ""Teile deine Ideen mit uns"" und wir werden die Umsetzung für dich prüfen können.
Beste Grüße, Anja vom N26 Support Team",2024-10-17 13:06:03,4.9,N26
3364bd77-3e9f-4168-883e-8f5de2c6dfe0,"kundenfreundliche App. Gratis. Mit 2 Spaces, auch um sich vor hohen betrügerischen Abbuchungen zu schützen. Leider kann man nicht 1 Privat- und 1 Geschäftskonto bei N26 haben.",4,0,4.10.1,2024-10-16 15:23:49,"Hey!
Vielen Dank für dein wertvolles Feedback. Wir geben deinen Wunsch sehr gerne an unsere Produktabteilung für dich weiter. Gruß, Anja vom N26 Support Team",2024-10-16 16:18:03,4.10.1,N26
f6a35f59-ab7c-4be9-86a0-af1f59a59e8e,4 stars? Just fake good reviews. This app and its worthless customer service are -inf stars at best.,1,0,4.7,2024-10-15 18:21:56,"Hey Kossivi! We're sorry to hear that. We'd love to learn more about your experience with our service. Best, Peter, N26 Support Team.",2023-12-29 10:42:52,4.7,N26
53807c32-43c8-4cfd-a126-1c62901a5b4a,"Can't open an account, the documents won't be verified and the app is buggy",1,0,4.10.1,2024-10-15 13:22:23,"Hey Mohamed, we are sorry to hear that! If you are still having issues, feel free to send us a DM in one of our social media channels. We are very active there and will be happy to help! We're available on Twitter (X) and on Instagram via @N26 or on the N26 (DE, AT, CH), N26IT, N26FR or N26 ES Facebook Pages. Best, Bella, N26 Team.",2024-10-22 17:57:51,4.10.1,N26
7c1c2d25-87f4-4918-914a-771cf974c7d0,Was great 2019/2020. Now ditched since app won't update or let me login. Switched years ago,1,1,3.54,2024-10-15 12:06:57,"Hey Sarah, you can check our system requirements to update your app here: https://support.n26.com/en-eu/app-and-features/app/can-i-download-the-n26-app-on-my-smartphone. We also recommend that you try to login using mobile data and if the issue persists, please contact us on Instagram or Twitter via @N26. Best, Bella, N26 Team.",2024-10-22 18:11:08,3.54,N26
53bf0bbe-4964-4c87-8635-6d4d46eeac6e,"Asks me to verify my documents again and again and then asks me to contact support, but the app crashes and there is no support chat available. It is impossible for me to sign up.",1,0,4.10.1,2024-10-15 08:41:05,"Hey Mario, we are sorry to hear that! Please make sure you are using your paired device and a supported document to prove your identity with us. You can find more info here: https://support.n26.com/en-eu/account-and-personal-details/verifying-my-identity/how-to-prove-my-identity. Best, Bella, N26 Team.",2024-10-22 18:58:10,4.10.1,N26
a7293615-3954-4162-99f8-80b5b0625cbf,Blocked me for no reason very bad stay away,1,0,4.10.1,2024-10-14 17:35:53,"Hey, as a regulated bank, we're required to comply with legal and regulatory obligations. In order to meet those requirements we may need to freeze an account or a specific transaction. We'll never hold funds indefinitely and we'll also keep you as informed as possible whilst also adhering to our regulatory obligations. Best, Bella, N26 Team.",2024-10-22 18:59:15,4.10.1,N26
7becfe03-d497-4c61-9d6d-98fd53f0daaf,Great UX,5,1,4.10.1,2024-10-14 15:06:51,,,4.10.1,N26
d02d7934-32a5-4589-bfe9-e6f9fe3aeec3,The best digital bank in Europe,5,0,4.10.1,2024-10-13 13:30:04,,,4.10.1,N26
2fc6b268-54a4-43cb-88f4-b71b7bee266f,**BE CAREFUL** Awful bank which take your money several years and there is no one to response you !!! There is no one that you can talk with and by email just answer you a bot or send you a fixed template . ---------------------------------------- Open account in a bank which has at least a branch.,1,1,,2024-10-12 20:27:14,"Hey Hamid, in accordance with European banking regulations, N26 must carry out routine technical checks on customer accounts. As a regulated institution, this helps us ensure that the funds held in your N26 account are kept safe and secure. We'll never hold funds indefinitely and we'll also keep you as informed as possible. Best, Bella, N26 Team.",2024-10-23 11:53:16,,N26
e4dc94e3-1cf2-441c-8d3a-deb5918a6083,works perfectly in Spain. never had a problem.,5,0,4.9,2024-10-12 19:54:51,,,4.9,N26
6d1ade2d-5d9e-4426-a4a6-11e5727c1a7e,"I ordered a new card through the app and selected expedited shipping, which said it would take 2 business days. Then the estimated delivery date showed up in the app as *2 weeks* after I ordered it, after deducting the expedited price from my account. I tried to use the chat and waited for 3 hours—a representative never came. I also tried calling the hotline, which told me to use the chat and then hung up. Can't recommend this bank with its lack of customer support and transparency.",1,2,4.10.1,2024-10-12 11:41:38,"Hey Catherine, we are sorry to hear that! The express delivery can take up to 3 working days (this would exclude weekends). You can find more information here: https://support.n26.com/en-eu/cards/order-and-delivery/when-will-my-card-arrive and feel free to contact us on Twitter or Instagram via @N26 if your need further info. Best, Bella, N26 Team",2024-10-23 12:27:33,4.10.1,N26
1b71b8fb-5406-4ac6-903b-201bc47278b6,It used be a great app. Now it takes twice as much to load and seeing my spending and statisrics is twice as difficult.,2,0,4.10.1,2024-10-12 10:40:49,"Hey Yusuf, thanks for your feedback, we'll pass it on to our product team. We are always looking to improve our products and offerings, feel free to contact us to share your ideas in the app by tapping on your initials on the top right corner of Home - Useful actions - Share your ideas. Best, Bella, N26 Team.",2024-10-23 12:31:34,4.10.1,N26
c6b60c81-cce8-4733-8971-86a78d97b38e,"Finally I could open again my account. N26 much better of years ago, free account, withdrawls, they deserve the top 3 position with Revolut, Wise. Hope to see in Italy also the new services for investing! let's hope! My claim is solved. Good Luck!",5,0,4.10.1,2024-10-11 16:40:47,,,4.10.1,N26
42013d96-76c8-407b-a8a0-e8b82288299a,"I was charged 9 euros because of a direct debit of 26 euros that I had no funds to pay, stupid hidden bank fees",1,0,4.10.1,2024-10-10 17:58:24,"Hey Lucas, when a direct debit is rejected due to insufficient funds, a fee is charged, in accordance with our Terms and Conditions. You can read more about this in our Support Center: https://support.n26.com/en-es/payments-transfers-and-withdrawals/direct-debits-and-standing-orders/why-was-i-charged-a-direct-debit-fee. Best, Bella, N26 Team.

",2024-10-23 12:48:54,4.10.1,N26
65887648-6170-43b6-85fe-f5f882cd673a,"Whoever designed registration process should be fired. They lock your name, phone and birthdate in the beginning and then outsource to ID verification service. So, when ID folks fail with SMS, you are done. No way to change to phone (you are not the user yet), no way to restart the process (design genius locked your name behind previous process), no way to get to support (you are not client yet, so why to care).... Awful user acquisition process. Or, maybe, it's enough for new users?",1,0,4.9,2024-10-10 11:46:07,"Hey Andrey, we're sorry to hear that you had a bad experience while opening an account. You can contact us via visitor live chat: https://support.n26.com/en-eu/app-and-features/contact-n26/how-to-contact-n26 or on on Twitter (X) or Instagram via @N26 and on the N26 (DE, AT, CH), N26IT, N26FR or N26ES Facebook Pages. Best, Bella, N26 Team.",2024-10-23 12:52:02,4.9,N26
c367aa36-1667-4b82-a8ec-320f5ea15a05,"Can't use the app without an update. Updating is not possible, app would not download. It's a bank! I can't access my money. As soon as I get access, I discontinue using it.",1,0,4.1,2024-10-10 01:18:55,"Hey Eimantas, if you are still having issues to update the app, feel free to contact us via DMs in one of our social media channels. We'll be happy to help. We're available on Twitter (X) or Instagram via @N26 and on the N26 (DE, AT, CH), N26IT, N26FR or N26ES Facebook Pages. Best, Bella, N26 Team.
",2024-10-23 13:25:13,4.1,N26
66867e5c-9c01-438a-81e9-290b03d81d84,"They serve all these fancy new stuff but won't let us either be able to use a PIN/OTP for the app login or add a trusted device option for the web version. When I want to login to the web page I need to submit my password twice, once on browser and once on mobile, so that I can confirm the web login. Other banks already support this. Edit: The review is here, it's up to you to forward it to the internal teams. I've already contacted support through my account twice in the last years.",2,91,4.10.1,2024-10-09 18:25:14,"Hey Mike! We're sorry to hear that. Please open a live chat from our support page called 'how-to-contact-n26' our agents will be happy to assist. Best, Peter - N26 Support Team.",2023-06-13 11:58:09,4.10.1,N26
68cb8abd-5e0b-48fb-bfcb-13cf9dfb9d7f,Got a membership I didn't want and cannot cancel it,1,0,,2024-10-08 21:12:04,"Hey there! You can cancel your membership by contacting us via live chat from your N26 app or sending an email to support@n26.com. You can find more info in our Support Center: https://support.n26.com/en-eu/memberships-and-account-types/premium-accounts/how-to-cancel-my-n26-premium-membership. Best, Bella, N26 Team.",2024-10-23 13:35:48,,N26
e43b242d-4a88-4835-8e59-87815a50dda1,Good and quick online banking,5,0,4.9,2024-10-08 15:17:29,,,4.9,N26
8d5eaa90-a15b-4e74-a80c-66a5d1802485,"This institution provides by far the worst experience in terms of service. There is only a really stupid robot to answer your questions. Actually, not to answer anything, but to say that he does not understand anything you tell him. When you ask for a human, it asks you to wait, and then you wait for days)) Thank god i did not transfer any money to this startup disaster.",1,0,4.9,2024-10-08 12:35:45,"Hey Vladimir, we're sorry to hear that you had a bad experience with our support. If there's anything specific we can look into, please contact us in our social media channels. We're available on Twitter (X) and Instagram via @N26 or on the N26 (DE, AT, CH), N26IT, N26FR or N26 ES Facebook Pages. Best, Bella, N26 Team.",2024-10-23 14:11:10,4.9,N26
9d126317-b25d-48e8-978b-f4ceb0eb3cb6,"I've been requesting supports for days. nobody responded. Absolutely unprofessional, I understand that you're busier than usual but don't leave people without assistance for days. there is no justification for that. don't waste your time, just get Revolut. Same features, and you actually get support within an hour",1,3,4.9,2024-10-08 11:20:55,"Hey Brice, we're sorry to hear that you had a bad experience. If there's anything specific we can look into, please contact us in our social media channels, we'll be glad to help. We're available on Twitter (X) and Instagram via @N26 or on the N26 (DE, AT, CH), N26IT, N26FR or N26 ES Facebook Pages. Best, Bella, N26 Team.",2024-10-23 14:22:01,4.9,N26
6c4c11b3-8c9b-4ece-a0ee-7783b795814d,N26 Customer service is very very very Bad . I need some Attestation regarding My Debit Card Stealed file a complain in police station I demanding some doucment they just send in N26 App message that is not look like some one written it and print out . In app also there is no option to print out customer service not solved my problem disconnected chat forely from there side . I am following them from 2 weeks on waiting long long time on chats as well emails response but the solution is zero,1,1,4.9,2024-10-07 08:34:33,"Hey! If you still need support for that, you can download an Account Confirmation from the Webapp and add the last 4 digits of your card. You can find instructions here: https://support.n26.com/en-eu/account-and-personal-details/personal-information-and-data/how-to-get-bank-information-n26. Best Bella, N26 Team.",2024-10-23 16:01:07,4.9,N26
90afbd2a-e86e-4382-9d3f-22af06aafb90,My card was compromised and someone in the USA tried to use it to buy dominos and something off eBay even though I'm in Ireland. No notifications in the app that this occurred but luckily I didn't have much money in it. I've been trying to contact customer care since yesterday but I can't get through to anyone. An absolute joke. And to top it off they want me to pay €10 for a replacement card. Seriously considering closing the account over this nonsense.,1,14,4.9,2024-10-06 16:28:20,"Hey, we're sorry to hear that this process has been frustrating for you. We investigate disputes in line with the Mastercard Chargeback Guide. If your dispute was rejected and you feel that's incorrect, you can make a complaint: https://support.n26.com/en-eu/account-and-personal-details/miscellaneous/how-to-file-a-complaint. Best, Bella, N26 Team.",2024-10-23 16:26:16,4.9,N26
45f21a52-d84d-4506-9c61-53b8dce983b8,"So I downloaded the app and was in the process of doing a video verification. A very rude man asking me questions under his breath expecting me to understand questions that he was asking in a NOT Clear and bored-of-his-job voice told me I couldn't understand simple questions. I had answered yes to a question I thought was "" are you carrying out a video verification for N26"" or so. He hung up and said something about calling ""support"". Needles to say I deleted the app. Not worth the trouble.",1,1,4.9,2024-10-05 22:23:37,"Hey, we apologize for the difficulties you experienced while registering with us. If there's anything specific we can look into, please contact us in our social media channels. We're available on Twitter (X) and Instagram via @N26 or on the N26 (DE, AT, CH), N26IT, N26FR or N26 ES Facebook Pages. Best, Bella, N26 Team.",2024-10-23 19:05:33,4.9,N26
2085230a-ca61-45ed-a1de-76c4f6155ca8,"This is probably Europe's worst bank.True. They do NOT have a customer service. Contacting them and extract a response through CHATS, E-Mails, is practically impossible. They do NOT respond. Logging in to an account requires SMS authentication. One SMS per 24 hrs. No phone number for customer service! They promised me that my Visa CARD would be arriving by 13/09/2024. It never arrived. I have sent them multiple Emails since August, but with their impugned service, they've NEVER cared to respond.",1,4,4.9,2024-10-04 19:46:38,"Hey Al-Hadji, we are sorry to hear that! If you are still having issues to receive your card, feel free to contact us in one of our social media channels and we'll be happy to help! We're available on Twitter (X) and Instagram via @N26 or on the N26 (DE, AT, CH), N26IT, N26FR or N26 ES Facebook Pages. Best, Bella, N26 Team.",2024-10-23 19:09:09,4.9,N26
e06d5921-1f10-4a1b-bf7e-3b5c56254720,"Liebes N26, um Feedback zur App zu kommunizieren, muss ich kein Facebook Account anlegen, dafür ist die Bewertung auf Google Play da! 1 - Mann kann kein Screenshot der Überweisung machen, als PDF via WhatsApp geht es auch nicht. Teilen kann man nur zwischen N26 Kunden. Warum? 3 - Transaktionen sind nicht mehr auf der Homepage , wozu wurde der Platz abgegeben? Der Werbung vom Tageskonto. Tageskonto gehört ins ""entdecken"". Danach kommen nochmal (!)Insights, die schon einmal oben abgebildet waren.",3,2,4.9,2024-10-04 11:35:08,"Hey Elizaveta!
Innerhalb von Google-Bewertungen haben wir leider nicht die Möglichkeit, auf alle deine Fragen und Anlegen eingehen zu können. Bitte schreibe uns dazu eine private Nachricht auf Facebook: https://www.facebook.com/N26DACH, Twitter (X): @N26 oder Instagram: @N26de und wir sind dort direkt für dich da.
Gruß, Anja vom N26 Support Team",2024-10-10 16:49:40,4.9,N26
003de824-2a02-479b-a500-224931eafd9c,Very professional.,5,0,4.8,2024-10-03 19:53:41,,,4.8,N26
b95121cf-b526-405c-8848-79646cd51589,Unusable. Unable to verify my identity. Unable to start over. Praise Revolut.,1,0,4.9,2024-10-03 09:37:06,"Hey Marek, if you still need support, please contact us in one of our social media channels so we can advise you further. We're available on Twitter (X) or Instagram via @N26 and on the N26 (DE, AT, CH), N26IT, N26FR or N26ES Facebook Pages. Best, Bella, N26 Team.",2024-10-23 19:21:21,4.9,N26
9dd3cfd4-27d8-4db6-b3e1-b4b1ebcc4a5d,Latest update UI experience is absolute trash,2,0,4.9,2024-10-03 06:29:50,"Hey, we are always looking to improve the experience for our users. If there's anything specific we can look into, please contact us in our social media channels. We're available on Twitter (X) and Instagram via @N26 or on the N26 (DE, AT, CH), N26IT, N26FR or N26 ES Facebook Pages. Best, Bella, N26 Team.",2024-10-23 19:21:51,4.9,N26
3767d6a3-4fd6-4260-bec7-735b8ede1caa,"I really love the app and especially the banking experience. For example different IBANs, multiple cards you can individually change afterwards and daily transactions. But I would really love to see an android widget which shows your balance like in Revolut. Afaik it is already implemented on iOS but not on android? Thank you!",4,0,4.9,2024-10-03 03:26:57,,,4.9,N26
427890da-54c9-468f-a0f4-5776ed50bc3c,"It was such a very bad experience even. they don't reply to a customers problems. For getting a bank statement and the funds that were left in my account, I have been waiting for more than a month, and whenever I ask them, they give the same exuces that the application is still in progress I really don't understand.",1,1,4.9,2024-10-02 19:46:15,"Hey Sadiki, we'd be happy to check this case further if you still need support. Please contact us, we're available on Twitter (X) and Instagram via @N26 or on the N26 (DE, AT, CH), N26IT, N26FR or N26 ES Facebook Pages. Best, Bella, N26 Team.",2024-10-23 19:25:47,4.9,N26
fc44f047-f24f-4e3a-82f3-f4f727393972,Update: still annoying to use,1,0,,2024-10-02 17:51:17,"Hey Robert, we'd like to chat with your about your experience with us. If there's anything specific we can look into, please contact us in our social channels. We're available on Twitter (X) or Instagram via @N26 and on the N26 (DE, AT, CH), N26IT, N26FR or N26ES Facebook Pages. Best, Bella, N26 Team.",2024-10-23 19:26:31,,N26
8dd6c66a-7350-4a09-8ef6-2cab337fe497,I can't download a receipt to confirm my payment at tax agency. It's an urgent case and support is silent 3 days straight.,2,3,4.9,2024-10-02 12:03:20,"Hey Arseny! We're sorry to hear that. Please send us a DM on Twitter @n26 or Instagram @n26. We are very active there and happy to assist. Best, Peter - N26 Support Team.",2024-03-18 08:01:46,4.9,N26
1bd06275-a63f-485a-9f32-55c88b4345ec,goodd,5,0,4.8,2024-10-02 11:19:32,,,4.8,N26
d3dfe018-beb0-454b-b414-1216251b69cd,not possible contactless withdrawing money from the ATM. Shows error.,1,0,4.7,2024-10-01 22:31:56,"Hey Ema, we're sorry to hear that! Please contact us via live chat from your N26 app so we can check this issue for you. Best, Bella, N26 Team.",2024-10-23 19:29:07,4.7,N26
412a8368-ed01-4a3b-86c5-2d0fa71d82c6,"I love this app. However one thing that really annoys me is that when the algorithm wrongly guesses the category, I have to manually correct it at least 2 or 3 times every time. I also wish it wouldn't impose tags. Edit: every time this app updates, the layouts get worse.",2,7,4.9,2024-10-01 07:52:43,"Hey Luiza, thank you for the review. We would love to get some more feedback from you. Could you kindly contact us on our Twitter support @N26_Support or you can send us a DM on our Facebook (https://www.facebook.com/N26IT/). Please quote the following code (88399) and one of our dedicated team can help. Best regards, Rose, Your N26 Support Team.
",2021-03-18 10:52:15,4.9,N26
bc321cab-8945-475a-8f44-3b0d2836cda9,Unacceptable customer service,1,1,,2024-09-30 21:14:27,,,,N26
a6c50a82-d674-4226-be63-21b56e2facb3,"I was recommended N26. However my experience is non-existent customer service 😒 if the robot is unable to help, you are literally on your own 🤨. Waited 25 mins for an agent... and eventually gave up. Unacceptable",2,1,4.8,2024-09-30 21:10:36,"Hey there, we are sorry to hear that you had a bad experience with our support. We'd be happy to help you in one of our social media channels. You can contact us on Twitter (X) or Instagram via @N26 and on the N26 (DE, AT, CH), N26IT, N26FR or N26ES Facebook Pages. Best, Bella, N26 Team.",2024-10-24 11:59:51,4.8,N26
06d77f2d-7b9c-4c7b-ad84-be525ebd2510,"When I bought in, this was quite a clean experience. They refused to give any functionality to the web site, and I agreed they wanted to collect and sell my data as a side business, so the website was a problem with them. Fast forward to 2024 and the app is probably the most spammy and disfunctional app on my phone: buy ETF, move your account, why don't you shop at our spam partners. And, of course, all the ""helpful advice"" implies monthly extra payments. Well, it was a nice dream, while it",1,30,4.9,2024-09-30 20:18:58,"Hey, thanks for your feedback! You can manage our marketing notifications by tapping on your initials located at the top right corner of Home in the app - Settings - App settings - Marketing Communications. Best, Bella, N26 Team.",2024-10-24 11:48:17,4.9,N26
3b11d64e-b2c2-425e-a4de-c7506844e940,poor technical support for the verification process I wasted more than 1 hour trying to connect to identity check and finally decided to use another bank,1,0,4.9,2024-09-30 19:14:11,"Hey Yomna, we are sorry to hear that you had a bad experience with our support. If you still need help, we'd be happy to advise you in one of our social media channels. We're available on Twitter (X) and on Instagram via @N26 or on the N26 (DE, AT, CH), N26IT, N26FR or N26 ES Facebook Pages. Best, Bella, N26 Team.",2024-10-24 11:36:56,4.9,N26
4eb10ab1-fa56-4526-b044-65fa547ef991,"The app is useless, because the account is not fit for purpose. Despite me having a banking emergency, when I phone them (a service I pay for) there is no answer, leaving emails there is no reply. Their chat bot is an imbecile and messages go ignored.",1,0,,2024-09-30 12:17:37,"Hey Ciaran, we're sorry to hear that you had a bad experience. If there's anything specific we can look into, please contact us in our social media channels. We're available on Twitter (X) and Instagram via @N26 or on the N26 (DE, AT, CH), N26IT, N26FR or N26 ES Facebook Pages. Best, Bella, N26 Team.",2024-10-24 11:19:18,,N26
47bd4fe0-7dca-4824-86a5-00f533b84d05,"Ottima banca e ottima app facile da utilizzare. Tuttavia non so chi ha approvato l'ultima modifica all'interfaccia: posso ora accedere alle statistiche da due posti nella home ma non ho più diretta visibilità su tutte le transazioni, ma devo accedere ad una lista separata che si comporta in maniera leggermente diversa da quella vecchia",2,1,4.9,2024-09-30 12:02:21,"Ciao Livia, grazie per il tuo feedback. Per noi le vostre idee sono fondamentali per migliorare i nostri servizi. In app troverai una sezione chiamata ""Condividi le tue idee"" dove potrai scriverci tutti i tuoi suggerimenti, un Team dedicato si occuperà di valutarle. Grazie per il tuo tempo. A presto. Tina, N26 Team",2024-09-30 12:19:22,4.9,N26
